date,open,high,low,close,volume,daily_return,log_return,intraday_return,overnight_gap
2008-01-14,6208.7998046875,6244.14990234375,6172.0,6206.7998046875,0.0,0.0010805804625286797,0.0010799970557015361,-0.00032212344783448267,0.0014031558997795288
2008-01-15,6226.35009765625,6260.4501953125,6053.2998046875,6074.25,0.0,-0.021355579180658557,-0.021586908944616102,-0.024428452507594164,0.0031498185190354014
2008-01-16,6065.0,6065.0,5825.75,5935.75,0.0,-0.02280116886858463,-0.02306513573985711,-0.021310799670239078,-0.0015228217475408486
2008-01-17,5937.9501953125,6013.14990234375,5880.2998046875,5913.2001953125,0.0,-0.003798981541928148,-0.003806216000501475,-0.0041681050170373594,0.00037066846017773657
2008-01-18,5907.75,5908.75,5677.0,5705.2998046875,0.0,-0.035158693052504186,-0.0357916399254026,-0.034268578614954935,-0.0009216997788812338
2008-01-21,5705.0,5705.0,4977.10009765625,5208.7998046875,0.0,-0.08702434876289467,-0.09104606770543645,-0.08697637078220859,-5.254845455337494e-05
2008-01-22,5203.35009765625,5203.35009765625,4448.5,4899.2998046875,0.0,-0.05941867831462344,-0.06125716754059375,-0.05843356438877785,-0.0010462500452303241
2008-01-23,4903.0498046875,5328.0498046875,4891.60009765625,5203.39990234375,0.0,0.06207011405288898,0.06021994140590446,0.06125781087703902,0.0007654154980293541
2008-01-24,5208.0,5357.2001953125,4995.7998046875,5033.4501953125,0.0,-0.03266128112788336,-0.033206566814185656,-0.03351570750528034,0.0008840561445561763
2008-01-25,5035.0498046875,5399.25,5035.0498046875,5383.35009765625,0.0,0.0695149229189953,0.0672052026164198,0.06917514353969081,0.0003177958086263907
2008-01-28,5380.9501953125,5380.9501953125,5071.0,5274.10009765625,0.0,-0.02029405444902499,-0.02050280790342567,-0.019857105860100727,-0.0004458009046810546
2008-01-29,5279.5498046875,5391.60009765625,5225.25,5280.7998046875,0.0,0.001270303351699198,0.0012694971990299326,0.00023676261163218412,0.0010332960941852028
2008-01-30,5283.75,5314.2998046875,5142.25,5167.60009765625,0.0,-0.02143609135320157,-0.021669181405218584,-0.02198247501182872,0.0005586644867471136
2008-01-31,5172.25,5251.64990234375,5071.14990234375,5137.4501953125,0.0,-0.00583441090138237,-0.005851497569508025,-0.006728175298467785,0.0008998185339184721
2008-02-01,5140.60009765625,5339.9501953125,5090.75,5317.25,0.0,0.03499786817428463,0.03439936698022044,0.034363673304268476,0.0006131256214656887
2008-02-04,5315.5498046875,5545.2001953125,5315.5498046875,5463.5,0.0,0.027504819220461663,0.027133357616145614,0.027833469866471876,-0.0003197508698105224
2008-02-05,5463.75,5500.60009765625,5412.9501953125,5483.89990234375,0.0,0.0037338523554040215,0.0037268988322754614,0.003687925388927019,4.575821359934108e-05
2008-02-06,5470.39990234375,5470.39990234375,5257.0498046875,5322.5498046875,0.0,-0.029422509624453808,-0.029864033733124365,-0.027027292390983112,-0.002461751716917785
2008-02-07,5322.5498046875,5344.60009765625,5113.85009765625,5133.25,0.0,-0.03556562392723617,-0.03621348827434316,-0.03556562392723618,0.0
2008-02-08,5132.10009765625,5173.85009765625,5034.25,5120.35009765625,0.0,-0.0025130087846393367,-0.0025161716912677824,-0.0022895110727411652,-0.00022401058661666585
2008-02-11,5120.5498046875,5126.39990234375,4803.60009765625,4857.0,0.0,-0.051432049104766064,-0.05280185179859542,-0.05146904429017346,3.900261260287893e-05
2008-02-12,4877.85009765625,4949.60009765625,4820.4501953125,4838.25,0.0,-0.0038604076590488257,-0.0038678782652841076,-0.008118350679795876,0.004292793423152152
2008-02-13,4836.5498046875,4986.5498046875,4836.5498046875,4929.4501953125,0.0,0.01884983109853766,0.018674374488220825,0.0192079880031345,-0.00035140708158941765
2008-02-14,4944.64990234375,5220.25,4944.64990234375,5202.0,0.0,0.05529010211862406,0.05381570743991515,0.05204617166814313,0.003083448747631869
2008-02-15,5202.85009765625,5315.39990234375,5104.75,5302.89990234375,0.0,0.01939636723255478,0.019210655284488846,0.019229807280546074,0.00016341746563821607
2008-02-18,5304.4501953125,5348.60009765625,5224.0,5276.89990234375,0.0,-0.004902977706312872,-0.004915036734418354,-0.005193807454935852,0.00029234814861672364
2008-02-19,5278.39990234375,5368.4501953125,5262.0,5280.7998046875,0.0,0.0007390517947891695,0.0007387788304930346,0.0004546647446481612,0.00028425780813726837
2008-02-20,5267.14990234375,5267.14990234375,5116.2998046875,5154.4501953125,0.0,-0.02392622595972027,-0.02421710726966097,-0.02139671532437333,-0.0025848172338655347
2008-02-21,5156.89990234375,5241.35009765625,5120.0498046875,5191.7998046875,0.0,0.007246089875689643,0.007219963101829013,0.006767612907880645,0.0004752605881181632
2008-02-22,5183.39990234375,5184.0,5092.7998046875,5110.75,0.0,-0.015611119021639253,-0.015734255756211124,-0.014015878325517636,-0.0016179172271176584
2008-02-25,5112.25,5212.35009765625,5055.14990234375,5200.7001953125,0.0,0.017600194748813802,0.01744710498421904,0.017301617744143967,0.0002934989972117595
2008-02-26,5200.7998046875,5281.2001953125,5200.7998046875,5270.0498046875,0.0,0.01333466778906156,0.013246543646253755,0.013315259690939213,1.915307002118292e-05
2008-02-27,5271.39990234375,5368.14990234375,5249.75,5268.39990234375,0.0,-0.0003130714898145204,-0.0003131205069242277,-0.0005691087862004458,0.00025618309243475115
2008-02-28,5266.35009765625,5302.85009765625,5227.14990234375,5285.10009765625,0.0,0.0031698799677433165,0.0031648664901924527,0.0035603405873727515,-0.00038907537876692024
2008-02-29,5285.0,5290.7998046875,5098.35009765625,5223.5,0.0,-0.011655426863829366,-0.011723883801295562,-0.011636707663197729,-1.8939595163843667e-05
2008-03-03,5222.7998046875,5222.7998046875,4936.0498046875,4953.0,0.0,-0.05178520149325161,-0.05317422168932492,-0.05165807895706681,-0.00013404715468555566
2008-03-04,4958.5498046875,4976.7001953125,4812.9501953125,4864.25,0.0,-0.01791843327276399,-0.01808091223675228,-0.01901761773136874,0.0011204935771249747
2008-03-05,4866.85009765625,4936.75,4847.25,4921.39990234375,0.0,0.011748964864830125,0.011680481659729272,0.01120844151616048,0.0005345320771444724
2008-03-07,4918.2998046875,4918.2998046875,4672.25,4771.60009765625,0.0,-0.03043845402934231,-0.03091132413728073,-0.029827320996461914,-0.0006299219160738433
2008-03-10,4767.7998046875,4814.9501953125,4620.5,4800.39990234375,0.0,0.006035670235996049,0.006017528539995237,0.0068375558940622794,-0.0007964399553551557
2008-03-11,4796.2998046875,4888.5,4732.85009765625,4865.89990234375,0.0,0.013644696552889357,0.01355244588847619,0.014511206657312939,-0.000854115852774717
2008-03-12,4869.75,5019.2001953125,4854.75,4872.0,0.0,0.0012536422406288494,0.0012528570873274933,0.00046203603881102723,0.000791240620135965
2008-03-13,4868.7001953125,4868.7998046875,4580.14990234375,4623.60009765625,0.0,-0.050985201630490584,-0.052330886848362665,-0.050341998443902566,-0.0006772998127052546
2008-03-14,4623.7998046875,4758.9501953125,4607.5498046875,4745.7998046875,0.0,0.026429558017613708,0.02608633166147549,0.026385225388936444,4.3192972366107855e-05
2008-03-17,4745.4501953125,4745.4501953125,4482.10009765625,4503.10009765625,0.0,-0.05113989570135924,-0.05249390504412863,-0.051069990766237645,-7.366711395088461e-05
2008-03-18,4519.89990234375,4617.9501953125,4468.5498046875,4533.0,0.0,0.006639848481118982,0.006617901782132095,0.0028983158785125026,0.003730719798177232
2008-03-19,4534.75,4718.39990234375,4533.89990234375,4573.9501953125,0.0,0.00903379556860795,0.008993234932070661,0.008644400532002867,0.000386057798367527
2008-03-24,4576.7998046875,4649.4501953125,4539.7998046875,4609.85009765625,0.0,0.00784877421283281,0.007818132811706334,0.007221266906824351,0.0006230083960949885
2008-03-25,4616.7998046875,4896.7998046875,4616.7998046875,4877.5,0.0,0.05806043508439229,0.05643745381264009,0.056467727937392374,0.0015075776617516012
2008-03-26,4878.7001953125,4912.2998046875,4808.64990234375,4828.85009765625,0.0,-0.009974352095079464,-0.010024429214414106,-0.010217905520028969,0.00024606772168118913
2008-03-27,4828.7998046875,4863.75,4769.60009765625,4830.25,0.0,0.00028990387264848927,0.00028986185864062055,0.00030032210303940123,-1.041510250533774e-05
2008-03-28,4830.0,4970.7998046875,4796.35009765625,4942.0,0.0,0.023135448475751774,0.022871881407062488,0.02318840579710145,-5.175715542673774e-05
2008-03-31,4942.14990234375,4947.0,4703.85009765625,4734.5,0.0,-0.04198704977741807,-0.04289398312500061,-0.04201610765494482,3.0332323704977743e-05
2008-04-01,4735.64990234375,4800.75,4628.75,4739.5498046875,0.0,0.001066597251557777,0.0010660288408502233,0.0008235199865217814,0.00024287725076565635
2008-04-02,4741.39990234375,4916.75,4741.39990234375,4754.2001953125,0.0,0.003091093295508829,0.0030863256888461164,0.0026996864285635577,0.000390353036151286
2008-04-03,4753.89990234375,4833.25,4738.2001953125,4771.60009765625,0.0,0.003659901061992654,0.0036532199206828287,0.003723299959213175,-6.316371974534853e-05
2008-04-04,4766.7001953125,4791.7001953125,4632.7001953125,4647.0,0.0,-0.02611285420114151,-0.02645984878895571,-0.025111752450932688,-0.0010268887256827685
2008-04-07,4631.35009765625,4798.5498046875,4628.7998046875,4761.2001953125,0.0,0.02457503664998928,0.02427792823044179,0.028037201878122364,-0.00336774313401119
2008-04-08,4760.64990234375,4769.5498046875,4677.7998046875,4709.64990234375,0.0,-0.010827163499552594,-0.010886203780200618,-0.010712823048569865,-0.00011557862433337182
2008-04-09,4707.0498046875,4758.25,4667.5,4747.0498046875,0.0,0.007941121552397679,0.007909756784843095,0.008497891813289533,-0.0005520787553563303
2008-04-10,4747.5498046875,4799.5,4720.89990234375,4733.0,0.0,-0.002959691864540037,-0.00296408041381469,-0.003064697641114629,0.00010532857681549334
2008-04-11,4734.35009765625,4817.39990234375,4727.25,4777.7998046875,0.0,0.009465414047644227,0.009420897706035044,0.009177544147561008,0.00028525198737587153
2008-04-15,4779.9501953125,4917.10009765625,4708.2998046875,4879.64990234375,0.0,0.02131736402105533,0.02109332733837611,0.02085789662181447,0.0004500796837260221
2008-04-16,4881.64990234375,4951.39990234375,4874.0498046875,4887.2998046875,0.0,0.001567715409270587,0.0015664878263013712,0.0011573755711234844,0.00040986546986483143
2008-04-17,4890.60009765625,4984.9501953125,4889.64990234375,4958.39990234375,0.0,0.014547930451914715,0.014443124561409898,0.013863289439672665,0.0006752794182146607
2008-04-21,4955.89990234375,5053.39990234375,4955.89990234375,5037.0,0.0,0.01585190771302991,0.015727578407280188,0.01636435344828011,-0.0005041949115113312
2008-04-22,5037.0498046875,5074.25,4994.0498046875,5049.2998046875,0.0,0.0024418909445105275,0.0024389143734745633,0.0024319791296484893,9.887768016676593e-06
2008-04-23,5044.35009765625,5083.5,5003.5498046875,5022.7998046875,0.0,-0.00524825243599103,-0.005262072889500719,-0.00427216441197507,-0.000980275923932058
2008-04-24,5022.89990234375,5072.7001953125,4991.35009765625,4999.85009765625,0.0,-0.00456910645927644,-0.0045795767315603185,-0.004588943665141458,1.9928657350942877e-05
2008-04-25,4999.14990234375,5117.7001953125,4999.14990234375,5111.7001953125,0.0,0.02237069021502891,0.02212413660015115,0.02251388639416135,-0.00014004326106261194
2008-04-28,5112.5,5147.4501953125,5079.14990234375,5089.64990234375,0.0,-0.004313690577739782,-0.004323021384082487,-0.004469456754278729,0.00015646549229030138
2008-04-29,5092.39990234375,5210.89990234375,5082.14990234375,5195.5,0.0,0.020797127442401697,0.0205838195785686,0.020245876135689723,0.0005403122125813886
2008-04-30,5198.35009765625,5230.75,5155.85009765625,5165.89990234375,0.0,-0.005697256790732408,-0.005713548064716786,-0.00624240282068163,0.0005485704275334424
2008-05-02,5265.2998046875,5298.85009765625,5197.60009765625,5228.2001953125,0.0,0.01205991098288317,0.011987769688960374,-0.007046058296997942,0.01924154633709659
2008-05-05,5227.25,5254.5,5182.60009765625,5192.25,0.0,-0.006876208631936498,-0.00689995869070044,-0.006695681285570807,-0.00018174424792530443
2008-05-06,5192.35009765625,5206.5,5110.89990234375,5144.64990234375,0.0,-0.009167528076700848,-0.0092098084650326,-0.009186629255610318,1.9278281332755548e-05
2008-05-07,5156.7001953125,5159.0498046875,5101.25,5135.5,0.0,-0.0017785276972066555,-0.0017801111553528285,-0.00411119407945632,0.0023422960157619753
2008-05-08,5135.7998046875,5143.0498046875,5062.4501953125,5081.7001953125,0.0,-0.01047605971911203,-0.010531319910933291,-0.010533823636509877,5.837887011975465e-05
2008-05-09,5070.85009765625,5087.64990234375,4969.39990234375,4982.60009765625,0.0,-0.019501366441818546,-0.019694026964064176,-0.017403393573158316,-0.0021351314007580433
2008-05-12,4981.0,5021.75,4913.7998046875,5012.64990234375,0.0,0.006030948520559631,0.006012835141285264,0.006354126148112829,-0.0003211370820232322
2008-05-13,5008.60009765625,5066.0,4943.75,4957.7998046875,0.0,-0.01094233563580893,-0.01100264333194762,-0.010142613101118164,-0.0008079169234632654
2008-05-14,4958.4501953125,5026.10009765625,4932.0498046875,5011.75,0.0,0.010881882576519342,0.010823100944386392,0.010749287093351725,0.00013118533434630997
2008-05-15,5010.89990234375,5118.5498046875,4999.60009765625,5115.25,0.0,0.020651469047737736,0.020441118562082982,0.02082462226145094,-0.00016962092208310471
2008-05-16,5115.64990234375,5167.39990234375,5106.39990234375,5157.7001953125,0.0,0.008298752810224297,0.008264507492955415,0.008219931733304216,7.817845535408827e-05
2008-05-20,5157.0,5160.0498046875,5072.39990234375,5104.9501953125,0.0,-0.010227426566581155,-0.010280086048683846,-0.010093039497285244,-0.00013575727281247603
2008-05-21,5105.7001953125,5135.5498046875,5048.7001953125,5117.64990234375,0.0,0.002487723982676826,0.0024846347197979898,0.0023404639078144314,0.00014691622274565376
2008-05-22,5117.0,5118.89990234375,5010.7001953125,5025.4501953125,0.0,-0.018016024697004918,-0.018180289189540084,-0.017891304414207543,-0.0001269923414363225
2008-05-23,5026.5498046875,5059.0498046875,4940.7001953125,4946.5498046875,0.0,-0.015700163678588397,-0.01582471663631613,-0.015915489373127496,0.00021880813305555453
2008-05-26,4953.60009765625,4953.60009765625,4858.0,4875.0498046875,0.0,-0.014454519376767339,-0.014560003658967207,-0.015857213222745886,0.0014252950535480163
2008-05-27,4877.14990234375,4932.0,4846.2001953125,4859.7998046875,0.0,-0.0031281731697051507,-0.0031330761309393933,-0.003557425546406167,0.0004307848617732471
2008-05-28,4862.7001953125,4926.89990234375,4835.64990234375,4918.35009765625,0.0,0.012047881666293225,0.011975883645505798,0.011444238819698338,0.0005968127786256627
2008-05-29,4926.2998046875,4957.39990234375,4801.89990234375,4835.2998046875,0.0,-0.01688580343402679,-0.017029994101201647,-0.018472282160621075,0.0016163361439110013
2008-05-30,4844.0498046875,4908.85009765625,4833.4501953125,4870.10009765625,0.0,0.007197132416693952,0.007171356659648312,0.005377792140688066,0.0018096085772215116
